Date;Open;ClosingPrice;DailyHigh;DailyLow;VolumePcs
04.10.2010;161,40000;161,99000;163,14000;160,50000;62158306
01.10.2010;160,00000;160,54000;162,01000;159,47000;61044287
30.09.2010;157,85000;160,00000;160,29000;157,81000;54741352
29.09.2010;157,50000;157,85000;159,09000;157,13000;42559499
28.09.2010;157,04000;156,80000;157,70000;155,71000;41674389
27.09.2010;159,50000;157,50000;159,81000;157,10000;45134144
24.09.2010;158,70000;157,97000;158,79000;157,37000;48585325
23.09.2010;161,01000;159,22000;161,65000;158,57000;43740575
22.09.2010;162,99000;160,80000;163,43000;160,79000;41678911
21.09.2010;163,35000;163,14000;164,94000;162,43000;34204092
20.09.2010;162,49000;163,15000;163,44000;161,91000;27202867
17.09.2010;164,75000;162,18000;165,30000;162,01000;38023571
16.09.2010;163,01000;163,17000;163,79000;162,51000;29641758
15.09.2010;162,95000;163,87000;164,13000;161,62000;43958719
14.09.2010;164,51000;163,00000;164,75000;162,43000;47444235
13.09.2010;166,24000;165,00000;166,91000;164,80000;40008513
10.09.2010;165,35000;164,40000;166,37000;163,89000;33920721
09.09.2010;163,70000;165,53000;167,39000;163,21000;54607234
08.09.2010;160,90000;164,14000;164,24000;160,78000;42933984
07.09.2010;162,49000;161,54000;162,49000;160,77000;27633203
06.09.2010;164,10000;162,95000;164,90000;162,80000;29531924
03.09.2010;163,00000;163,00000;164,65000;161,13000;49408735
02.09.2010;161,79000;162,80000;163,57000;161,53000;42721026
01.09.2010;159,60000;161,79000;162,77000;158,07000;48788206
31.08.2010;157,52000;159,15000;159,20000;155,94000;37329926
30.08.2010;159,98000;159,00000;160,44000;158,63000;31782631
27.08.2010;157,96000;158,56000;159,18000;156,50000;36613182
26.08.2010;157,48000;158,70000;158,87000;156,80000;40873457
25.08.2010;156,52000;155,61000;158,33000;154,72000;36818096
24.08.2010;157,81000;156,60000;158,37000;155,46000;34851851
23.08.2010;159,25000;159,11000;159,90000;157,13000;32875912
20.08.2010;160,10000;158,73000;161,17000;157,81000;42206460
19.08.2010;163,50000;160,10000;165,18000;160,04000;43493735
18.08.2010;163,90000;162,40000;164,00000;162,23000;27477119
17.08.2010;163,37000;164,20000;164,70000;162,72000;35912889
16.08.2010;161,01000;163,18000;163,18000;158,91000;38343339
13.08.2010;163,48000;161,26000;163,88000;160,26000;35498222
12.08.2010;161,83000;162,43000;163,48000;160,15000;42807237
11.08.2010;165,15000;162,30000;165,50000;162,09000;42883823
10.08.2010;168,80000;166,53000;169,29000;165,60000;49754611
09.08.2010;167,73000;169,61000;170,64000;167,73000;51487495
06.08.2010;167,63000;166,88000;169,00000;165,26000;43954706
05.08.2010;167,60000;166,95000;169,23000;165,55000;53614527
04.08.2010;165,74000;167,04000;169,35000;163,66000;60222691
03.08.2010;169,50000;165,92000;169,50000;165,05000;45720519
02.08.2010;164,00000;168,99000;169,51000;163,99000;53492817
30.07.2010;164,50000;162,85000;165,09000;160,13000;48459096
29.07.2010;162,10000;165,50000;167,00000;161,73000;47331540
28.07.2010;164,80000;161,79000;165,40000;161,61000;38811716
27.07.2010;162,00000;164,30000;165,24000;161,47000;52775501
26.07.2010;162,50000;162,13000;162,86000;161,00000;28865188
23.07.2010;162,50000;160,90000;162,94000;160,02000;37735647
22.07.2010;157,17000;162,30000;162,44000;157,03000;49538717
21.07.2010;156,89000;158,25000;159,74000;156,40000;47594136
20.07.2010;157,70000;155,47000;158,75000;154,26000;35697278
19.07.2010;155,10000;156,69000;158,27000;154,09000;33735277
16.07.2010;157,57000;155,19000;159,11000;155,15000;40608591
15.07.2010;157,90000;157,10000;161,09000;156,59000;50889369
14.07.2010;160,20000;158,12000;160,85000;157,00000;38454449
13.07.2010;155,80000;159,03000;160,44000;155,10000;55471055
12.07.2010;153,52000;156,13000;157,60000;152,72000;41421955
09.07.2010;153,00000;154,20000;154,51000;150,88000;32120720
08.07.2010;154,71000;151,97000;155,16000;151,70000;42195218
07.07.2010;150,61000;153,47000;153,68000;148,35000;43992477
06.07.2010;149,45000;152,38000;152,70000;148,95000;35984818
05.07.2010;148,00000;148,05000;149,85000;146,85000;22990057
02.07.2010;144,80000;148,25000;148,27000;144,05000;41766629
01.07.2010;147,00000;143,20000;147,77000;143,04000;50067990
30.06.2010;150,00000;149,10000;151,27000;147,03000;43595281
29.06.2010;152,08000;149,85000;152,13000;149,00000;41768801
28.06.2010;153,00000;154,00000;155,81000;152,20000;34392125
25.06.2010;154,42000;152,00000;156,40000;151,75000;44342240
24.06.2010;159,00000;154,70000;159,33000;154,20000;45660747
23.06.2010;158,01000;158,11000;159,58000;157,03000;33110304
22.06.2010;161,25000;159,44000;162,12000;158,70000;42120259
21.06.2010;161,77000;162,88000;163,73000;161,34000;48205334
18.06.2010;157,10000;159,40000;159,49000;156,10000;50063406
17.06.2010;158,50000;156,60000;160,79000;156,39000;58686142
16.06.2010;161,00000;158,80000;161,20000;157,30000;48009243
15.06.2010;157,20000;159,71000;159,78000;156,28000;44428383
11.06.2010;158,80000;156,44000;158,85000;154,90000;41865374
10.06.2010;159,20000;157,79000;159,20000;155,75000;64541699
09.06.2010;159,00000;158,20000;160,60000;157,53000;53158544
08.06.2010;161,49000;157,37000;163,47000;157,01000;73012371
07.06.2010;158,15000;160,59000;161,41000;157,55000;61039665
04.06.2010;166,10000;163,00000;167,91000;161,10000;82931967
03.06.2010;166,50000;164,98000;168,19000;164,68000;74547307
02.06.2010;157,21000;163,80000;164,70000;156,61000;87361375
01.06.2010;158,20000;159,26000;160,31000;154,39000;67031024
31.05.2010;157,50000;159,84000;160,40000;156,61000;32988224
28.05.2010;159,16000;157,88000;159,71000;154,70000;72743948
27.05.2010;158,00000;158,46000;159,72000;153,77000;98157910
26.05.2010;145,80000;158,44000;159,20000;144,61000;118246376
25.05.2010;145,71000;143,00000;147,59000;142,09000;70404096
24.05.2010;151,99000;151,00000;152,99000;147,33000;58711526
21.05.2010;151,05000;150,00000;153,03000;146,75000;95842724
20.05.2010;157,74000;151,05000;160,00000;150,12000;79965181
19.05.2010;159,80000;157,81000;160,57000;156,00000;65112451
18.05.2010;162,10000;163,28000;164,11000;160,01000;56176707
17.05.2010;156,89000;161,38000;162,67000;156,35000;66883264
14.05.2010;161,23000;159,86000;162,84000;158,63000;50631403
13.05.2010;167,00000;162,90000;168,40000;160,89000;64803594
12.05.2010;159,50000;166,07000;166,70000;158,76000;70496414
11.05.2010;159,89000;160,09000;161,90000;157,62000;59956999
07.05.2010;160,04000;155,00000;162,23000;153,50000;85507106
06.05.2010;163,00000;163,79000;167,20000;162,71000;64138545
05.05.2010;164,00000;164,20000;166,50000;161,75000;68655755
04.05.2010;171,40000;164,23000;172,20000;163,98000;59219032
30.04.2010;175,15000;170,00000;175,17000;169,93000;55828637
29.04.2010;171,77000;174,50000;175,40000;171,27000;71927402
28.04.2010;171,50000;170,56000;173,50000;169,85000;84170214
27.04.2010;176,70000;175,60000;176,89000;173,68000;50005443
26.04.2010;176,95000;177,99000;178,68000;175,96000;58807897
23.04.2010;171,50000;175,00000;175,05000;170,85000;64054953
22.04.2010;172,21000;170,70000;175,50000;169,67000;73419546
21.04.2010;176,00000;173,09000;176,75000;171,25000;68983129
20.04.2010;175,75000;175,15000;176,90000;174,30000;63889363
19.04.2010;177,00000;174,51000;177,10000;173,30000;84755440
16.04.2010;183,00000;179,99000;183,86000;179,61000;70894208
15.04.2010;182,94000;185,16000;185,22000;181,45000;123343407
14.04.2010;175,62000;181,40000;181,61000;175,04000;103566313
13.04.2010;174,58000;174,30000;175,92000;173,75000;42633375
12.04.2010;176,15000;175,93000;177,48000;174,18000;50134741
09.04.2010;175,98000;175,15000;176,63000;174,04000;55920433
08.04.2010;174,01000;174,54000;176,99000;172,76000;67416158
07.04.2010;177,50000;174,99000;178,04000;174,75000;59502271
06.04.2010;175,50000;177,10000;178,83000;174,12000;107113174
05.04.2010;176,37000;175,88000;176,55000;173,87000;29219917
02.04.2010;176,15000;175,34000;176,70000;173,11000;46648290
01.04.2010;172,49000;175,00000;176,14000;172,33000;94994135
31.03.2010;170,00000;171,50000;173,86000;169,51000;96487797
30.03.2010;165,37000;170,44000;170,67000;165,20000;106120982
29.03.2010;161,00000;164,55000;165,14000;160,01000;58051704
26.03.2010;161,97000;161,10000;162,74000;159,49000;79370939
25.03.2010;165,00000;162,30000;166,00000;160,11000;95068621
24.03.2010;168,00000;164,85000;168,96000;164,72000;54136062
23.03.2010;170,01000;167,60000;170,33000;165,96000;58274915
22.03.2010;166,34000;169,29000;169,64000;164,89000;68318812
19.03.2010;171,00000;167,06000;171,97000;166,39000;61059092
18.03.2010;171,20000;170,60000;173,29000;170,35000;46492082
17.03.2010;173,02000;171,94000;174,22000;170,69000;58477505
16.03.2010;169,97000;171,35000;171,98000;169,53000;40997519
15.03.2010;171,55000;169,27000;172,70000;168,91000;45547443
12.03.2010;172,40000;172,71000;174,70000;171,47000;58710157
11.03.2010;173,01000;170,62000;174,69000;170,40000;49327118
10.03.2010;174,80000;173,77000;177,71000;172,65000;64149524
09.03.2010;176,61000;175,47000;178,09000;174,34000;59047564
05.03.2010;174,05000;176,80000;177,56000;173,76000;90476379
04.03.2010;169,01000;172,27000;174,44000;168,37000;72353619
03.03.2010;168,84000;170,10000;171,10000;167,12000;50240411
02.03.2010;167,99000;169,51000;171,21000;167,26000;50326444
01.03.2010;168,70000;168,20000;170,71000;166,33000;58570262
27.02.2010;166,72000;167,61000;167,90000;166,21000;12726572
26.02.2010;166,90000;166,72000;168,17000;164,29000;57432240
25.02.2010;170,00000;165,48000;170,97000;164,50000;58782335
24.02.2010;170,00000;171,00000;172,12000;167,81000;50082249
19.02.2010;164,80000;171,83000;171,97000;163,55000;65359242
18.02.2010;170,59000;168,40000;170,74000;166,36000;74979727
17.02.2010;173,80000;171,35000;174,50000;171,05000;72613205
16.02.2010;165,49000;172,18000;172,30000;165,25000;81746193
15.02.2010;163,52000;164,45000;165,16000;162,50000;40268788
12.02.2010;170,50000;163,04000;172,20000;162,01000;112397496
11.02.2010;173,52000;168,40000;174,18000;167,32000;77463820
10.02.2010;176,10000;171,48000;176,53000;169,90000;82553131
09.02.2010;176,99000;174,91000;178,44000;173,28000;85529413
08.02.2010;181,90000;175,31000;184,35000;174,65000;90316502
05.02.2010;183,04000;182,31000;185,14000;178,42000;103353338
04.02.2010;192,60000;186,59000;193,39000;185,78000;72663606
03.02.2010;194,00000;192,70000;195,27000;192,30000;74730185
02.02.2010;191,30000;192,21000;192,68000;190,02000;66952516
01.02.2010;184,74000;189,85000;190,40000;183,50000;76298175
29.01.2010;180,51000;186,44000;186,47000;179,90000;58506711
28.01.2010;183,75000;182,30000;185,98000;181,67000;62561241
27.01.2010;180,63000;182,01000;183,95000;178,00000;66522143
26.01.2010;180,00000;181,29000;182,50000;177,10000;59199220
25.01.2010;179,00000;182,85000;184,39000;178,94000;48727361
22.01.2010;181,50000;181,50000;183,00000;178,51000;62923848
21.01.2010;187,17000;182,76000;187,19000;182,30000;62823179
20.01.2010;189,09000;185,98000;189,90000;185,82000;46894531
19.01.2010;190,10000;189,76000;190,47000;187,36000;48626727
18.01.2010;186,97000;190,40000;190,50000;186,60000;36525951
15.01.2010;190,00000;187,86000;192,10000;187,25000;55571965
14.01.2010;191,20000;190,83000;191,46000;188,88000;41207109
13.01.2010;189,72000;189,30000;191,86000;188,30000;52416087
12.01.2010;194,00000;191,80000;195,80000;190,55000;43482579
11.01.2010;192,50000;194,50000;196,90000;191,00000;59815603
